5	0.002727985382080078
5	0.0031981468200683594
5	0.002226114273071289
5	0.0021500587463378906
5	0.0029571056365966797
5	0.003184080123901367
5	0.0041158199310302734
5	0.0030388832092285156
5	0.0024340152740478516
5	0.002920866012573242
5	0.0024518966674804688
10	0.009894132614135742
10	0.013787031173706055
10	0.01139378547668457
10	0.009335041046142578
10	0.009348869323730469
10	0.009359121322631836
10	0.009999990463256836
10	0.008801937103271484
10	0.008288145065307617
10	0.007596015930175781
10	0.008222103118896484
15	0.0080108642578125
15	0.008695125579833984
15	0.0523679256439209
15	0.05152702331542969
15	0.00853109359741211
15	0.008491039276123047
15	0.00830698013305664
15	0.008002996444702148
15	0.008105993270874023
15	0.008381843566894531
15	0.009028911590576172
20	0.026417016983032227
20	0.07547593116760254
20	0.02912616729736328
20	0.030189990997314453
20	0.02685999870300293
20	0.02593994140625
20	0.026854991912841797
20	0.027557849884033203
20	0.028323888778686523
20	0.02619004249572754
20	0.028393030166625977
