5	0.5539050102233887
5	0.0032050609588623047
5	0.0033490657806396484
5	0.003495931625366211
5	0.004304170608520508
5	0.004317045211791992
5	0.0039288997650146484
5	0.003997087478637695
5	0.004006862640380859
5	0.004503011703491211
5	0.003184080123901367
10	0.3882451057434082
10	0.11337685585021973
10	0.047059059143066406
10	0.03754115104675293
10	0.03460097312927246
10	0.03428983688354492
10	0.08168387413024902
10	0.025080204010009766
10	0.030575037002563477
10	0.03014993667602539
10	0.023081064224243164
15	0.47936201095581055
15	0.12722516059875488
15	0.12905406951904297
15	0.13173198699951172
15	0.09641814231872559
15	0.1352100372314453
15	0.16463613510131836
15	0.1623849868774414
15	0.16427397727966309
15	0.16161799430847168
15	0.16387104988098145
20	0.517827033996582
20	0.48075079917907715
20	0.4962911605834961
20	0.5508520603179932
20	0.3532068729400635
20	0.5404319763183594
20	0.520611047744751
20	0.503615140914917
20	0.4671289920806885
20	0.5115799903869629
20	0.4992380142211914
