5	0.2419109344482422
5	0.0026438236236572266
5	0.0034949779510498047
5	0.0034761428833007812
5	0.0036029815673828125
5	0.003635883331298828
5	0.0036869049072265625
5	0.0034699440002441406
5	0.0037088394165039062
5	0.0031468868255615234
5	0.0038199424743652344
10	0.017313003540039062
10	0.01840996742248535
10	0.018296003341674805
10	0.04000210762023926
10	0.019523143768310547
10	0.018970012664794922
10	0.01866292953491211
10	0.01958608627319336
10	0.019031047821044922
10	0.019561052322387695
10	0.023492097854614258
15	0.02832818031311035
15	0.021717071533203125
15	0.022881031036376953
15	0.023961782455444336
15	0.02238607406616211
15	0.02999114990234375
15	0.023334026336669922
15	0.023458003997802734
15	0.023146867752075195
15	0.023756027221679688
15	0.012099981307983398
20	0.027404069900512695
20	0.026614904403686523
20	0.027930021286010742
20	0.026649951934814453
20	0.027019023895263672
20	0.03457379341125488
20	0.027198076248168945
20	0.02641892433166504
20	0.030993938446044922
20	0.02738809585571289
20	0.026355981826782227
